"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"59","Oddworld: Abe's Oddysee","75","42435","565","581","664","531.2"
"60","Banjo-Tooie","75","53610","714","726","1516","1212.8"
"61","Kirby: Nightmare in Dream Land","75","47790","637","656","726","580.8"
"62","Pikmin","75","72660","968","1041","1158","926.4"
"63","The Legend of Zelda: Breath of the Wild","75","62325","831","871","953","762.4"
"64","WipEout: Omega Collection","75","40275","537","578","1535","1228"
"65","Half-Life 2","75","69975","933","958","1482","1185.6"
"66","Ratchet & Clank","75","50085","667","738","1867","1493.6"
"67","Prince of Persia: The Two Thrones","75","53670","715","740","2664","2131.2"
"68","Klonoa: Door to Phantomile","75","51015","680","704","1361","1088.8"
"69","Silent Hill 2","60","45990","766","815","647","647"
"70","The Elder Scrolls IV: Oblivion","60","49665","827","852","1289","1289"
"71","Wizards & Warriors III: Kuros - Visions of Power","60","21555","359","377","579","579"
"72","Castlevania: Lament of Innocence","60","31755","529","537","284","284"
"73","Asghan: The Dragon Slayer","60","42810","713","747","2973","2973"
"74","Blaster Master","60","39330","655","666","1456","1456"
"75","Crash Bandicoot: Warped","60","25410","423","472","1584","1584"
"76","Serious Sam 3: BFE","60","56760","946","994","1743","1743"
"77","Ultima IX: Ascension","60","44745","745","774","808","808"
"78","Owlboy","60","59475","991","1015","2440","2440"
"79","Day of the Tentacle","60","46770","779","797","968","968"
"80","Mega Man 3","60","21510","358","374","625","625"
"81","Darkest Dungeon","60","51990","866","909","2397","2397"
"82","SteamWorld Dig 2","60","56175","936","974","1238","1238"
"83","Touhou: Scarlet Curiosity","60","42240","704","741","2557","2557"
"84","Quake","60","64275","1071","1091","8305","8305"
"85","Street Boyz","60","52965","882","911","503","503"
"86","Crash Team Racing","60","52875","881","963","3030","3030"
"87","SWAT 4","60","57375","945","999","4942","4942"
"88","DOOM","45","46590","1035","1062","7506","10008"
"89","Runabout 2","45","28275","628","647","322","429.333333"
"90","Bloodstained: Curse of the Moon","45","42810","951","974","1523","2030.666666"
"91","Spark the Electric Jester 2","45","42465","943","949","1043","1390.666666"
"92","Touhou Luna Nights","45","29820","662","670","1860","2480"
"93","Marbles on Stream","45","18300","406","466","422","562.666666"
"94","Just Chatting","45","47415","920","1439","852","1136"
"95","Fallout 2","45","48480","1077","1087","1250","1666.666666"
"96","Mega Man 4","45","37020","822","838","662","882.666666"
"97","Tomb Raider: Legend","45","42375","941","955","1346","1794.666666"
"98","Clustertruck","45","41835","929","950","829","1105.333333"
"99","Divinity: Original Sin II","45","38880","864","866","2509","3345.333333"
"100","Mamono Hunter Yohko","45","28710","638","646","585","780"
